日期,0:00储电量（kWh）,24:00储电量（kWh）,计划购电量（kWh）,紧急购电量（kWh）,充电量（kWh）,放电量（kWh）,弃电量（kWh）,计划购电费（元）,紧急购电费（元）,总购电费（元）
2025-02-24,6000.0,6000.0,75131.93841166397,18.217463246773605,21071.693210517093,17068.071500518843,2943.5005482458328,46399.332478692406,85.33059784788756,46484.663076540295
2025-02-25,6000.0,6000.0,77934.58400411993,2.2251977665011964,19632.352097342493,15902.205198847423,8385.339070058018,48566.51132551695,9.74525361839199,48576.25657913534
2025-02-26,6000.0,6000.0,75512.18986255964,0.0,21041.639104467627,17043.72767461878,2699.4303993774556,46957.5447189661,0.0,46957.5447189661
2025-02-27,6000.0,6000.0,72104.9981615615,1267.2979942885522,22977.576692662686,18611.83712105678,2049.972384244148,44387.744869830014,3527.9979635216005,47915.742833351615
2025-02-28,6000.0,6000.0,35442.74187722514,0.0,16869.915114084557,13664.631242408494,8944.864455549085,18581.883407242043,0.0,18581.883407242043
2025-03-01,6000.0,6000.0,36735.428969948436,0.0,17493.83271789425,14170.004501494339,9752.83482021519,19526.095444822084,0.0,19526.095444822084
2025-03-02,6000.0,6000.0,77102.95845513424,1567.2976155001247,22076.68774228245,17882.117071248784,2117.3783329340276,47664.06711952387,5968.383882853771,53632.45100237764
2025-03-03,6000.0,6000.0,72817.90228236502,4341.314563220503,23980.634060227138,19424.31358878399,585.749740809036,44888.44767068696,13953.377459385396,58841.82513007236
2025-03-04,6000.0,6000.0,76939.10942616382,0.0,21630.6600632125,17520.83465120213,3629.8260808201244,47930.22292076891,0.0,47930.22292076891
2025-03-05,6000.0,6000.0,76410.87628555052,0.0,19905.54084100084,16123.488081210682,6498.351509093704,47423.40511456005,0.0,47423.40511456005
2025-03-06,6000.0,6000.0,72121.01849074016,546.9828487783506,20352.81012122103,16485.77619818904,2860.313283153174,44573.86645343354,1654.495105794973,46228.36155922851
2025-03-07,6000.0,6000.0,32903.18729605375,0.0,17232.50806868182,13958.331535632271,8706.72522967087,17103.619118873834,0.0,17103.619118873834
2025-03-08,6000.0,6000.0,32675.19197775443,0.0,16199.762539233374,13121.807656779029,10534.097578633424,17215.22593509583,0.0,17215.22593509583
2025-03-09,6000.0,6000.0,73870.52826897817,0.0,19567.553620820003,15849.7184328642,6819.168031022369,46057.7781714436,0.0,46057.7781714436
2025-03-10,6000.0,6000.0,70934.47292437396,1487.6869734196762,22033.861757073948,17847.4280232299,193.65471394959837,43588.696754182434,3190.7912890452744,46779.488043227706
2025-03-11,6000.0,6000.0,71164.55810611376,49.216567502367084,21128.281975548496,17113.908400194283,3260.4822982619235,43577.04636187902,179.8373376536493,43756.88369953267
2025-03-12,6000.0,6000.0,68090.33569235976,153.40573716764072,20856.68674330118,16893.91626207395,1845.4362649668515,41750.969732574784,313.288087830481,42064.25782040526
2025-03-13,6000.0,6000.0,64732.58159327577,7042.508083371395,22083.559519570175,17887.683210851843,33.5953512621644,39900.91020154587,17965.278334206443,57866.18853575231
2025-03-14,6000.0,6000.0,30682.34149723492,0.0,16130.508907659007,13065.712215203797,11588.11882144638,16019.119321027227,0.0,16019.119321027227
2025-03-15,6000.0,6000.0,31201.66084884899,268.56200828173223,16068.889591131843,13015.800568816796,7493.008684815677,16452.30957551958,575.7466433000121,17028.05621881959
2025-03-16,6000.0,6000.0,71456.39044081504,1.6400000000001,20144.5180964076,16317.059658090155,4279.525069164283,44232.99758454258,7.461180000000455,44240.45876454258
2025-03-17,6000.0,6000.0,72674.40648724535,0.0,18383.508187797313,14890.641632115821,11323.40849823053,44302.79127544505,0.0,44302.79127544505
2025-03-18,6000.0,6000.0,63603.88903832127,1840.349615061359,21616.37038222403,17509.260009601465,211.16991409340568,38631.086830364184,6044.774020971271,44675.860851335456
2025-03-19,6000.0,6000.0,64647.81557963327,639.5469677246949,21431.648395469514,17359.63520033031,1749.8789022187593,39366.1895474302,1924.7270798363184,41290.91662726652
2025-03-20,6000.0,6000.0,69490.75890990377,412.7124407682975,22130.111975800923,17925.390700398744,3489.788258603227,41742.115787761664,1536.108673228217,43278.224460989884
2025-03-21,6000.0,6000.0,28941.474366550054,1019.1662294130899,15970.884663678977,12936.416577579972,14892.707993197471,15070.902482785492,2196.6528359118256,17267.55531869732
2025-03-22,6000.0,6000.0,31410.968929791885,0.0,15573.739958968301,12614.72936676432,12570.758604254574,16498.82390120388,0.0,16498.82390120388
2025-03-23,6000.0,6000.0,66380.53184175084,0.0,20185.790261302587,16350.490111655094,3775.5115754366725,40703.577865236046,0.0,40703.577865236046
2025-03-24,6000.0,6000.0,65437.49382953044,446.52295644188985,21587.9830325852,17486.26625639401,3783.80292644781,39575.53690821263,973.5827277300698,40549.1196359427
2025-03-25,6000.0,6000.0,62631.244846107285,2492.0919754645292,21347.6973840593,17291.634881088034,117.14960193388629,38245.49068965111,5857.028376143591,44102.5190657947
2025-03-26,6000.0,6000.0,62254.22102102166,0.0,20200.39025589649,16362.316107276154,2823.5920057346666,38034.6625982882,0.0,38034.6625982882
2025-03-27,6000.0,6000.0,64653.858058597936,0.0,20933.65567551735,16956.26109716906,1959.4740802496403,39221.084087789946,0.0,39221.084087789946
2025-03-28,6000.0,6000.0,29327.860947576017,0.0,16483.653938440053,13351.759690136441,15374.085932605745,14773.340883059129,0.0,14773.340883059129
2025-03-29,6000.0,6000.0,30496.168621512683,0.0,16268.470983007868,13177.461496236378,19697.94995140786,15500.512625175057,0.0,15500.512625175057
2025-03-30,6000.0,6000.0,62596.77922988147,0.0,20585.224613156526,16674.031936656782,3339.966853381731,37983.3873567132,0.0,37983.3873567132
2025-03-31,6000.0,6000.0,62012.04297381854,137.02082154320078,20371.20937558846,16500.679594226647,1327.144530666602,37208.358581636894,530.382938082257,37738.74151971915
2025-04-01,6000.0,6000.0,62793.301131670276,1541.1760769143787,19862.093985784413,16088.29612848537,351.8278346189468,37834.73931332839,3380.0570667559737,41214.796380084365
