time_block,mean_load_kw,mean_pv_kw,mean_net_load_kw,mean_price_yuan_per_kwh
00:00-06:00,3529.506729923486,31.359674201596803,3498.1470557218895,0.4489194444444445
06:00-12:00,5388.214393147039,4834.821068987026,553.3933241600133,0.8527666666666667
12:00-18:00,5572.834138639388,4629.768689520958,943.0654491184299,0.8368027777777778
18:00-24:00,3976.550271847971,19.464736094477715,3957.0855357534933,0.9263
