date,planned_purchase_kwh,adjusted_purchase_kwh,upward_adjustment_kwh,downward_adjustment_kwh,emergency_purchase_kwh,plan_cost_yuan,upward_adjustment_cost_yuan,downward_adjustment_refund_yuan,emergency_cost_yuan,total_cost_yuan,charge_kwh,discharge_kwh,soc_0_kwh,soc_24_kwh,load_scale_06,load_scale_12,load_scale_18
2025-09-03,79427.43050889086,71338.44512377829,0.0,8088.985385112562,428.54527191121485,50023.298689525596,0.0,2308.9797099608936,1919.9644309868852,49634.28341055159,18625.529504908285,15086.67889897571,6000.0,6000.0,0.9,0.9362251069770051,0.922874517944341
2025-09-04,78175.77689770234,69983.60406920317,0.0,8192.17282849917,769.8768128890845,50108.64363598061,0.0,2632.0864821202777,2913.526860013185,50390.084013873515,19518.715838148782,15810.159828900514,6000.0,6000.0,0.9,0.9287352830613155,0.9149155876093508
2025-09-05,42680.76577958333,40184.82637072467,0.0,2495.9394088586537,82.12269377875037,25502.058636733844,0.0,1179.7881551877695,188.8234611938229,24511.0939427399,15855.425883873328,12842.894965937394,6000.0,6000.000000000001,0.9,0.9,0.9
2025-09-06,43249.89998444444,41208.487382211664,0.0,2041.4126022327748,12.664420368683409,25728.697158527666,0.0,947.768956410781,51.4252601371492,24832.353462254032,15873.789694548555,12857.769652584333,6000.000000000001,6000.0,0.9,0.9,0.9
2025-09-07,74912.71675686042,71793.69748613841,0.0,3119.0192707220194,410.6418829865491,47623.52943934893,0.0,1087.2614555546936,2022.1764465172478,48558.44443031148,20281.253767734444,16427.8155518649,6000.0,6000.000000000002,0.9,0.939461643848838,0.9229284644132717
2025-09-08,69900.1899433419,70792.55522298532,1429.1767716403563,536.8114919969361,617.4737584750856,42632.439085566046,1479.5434416659812,133.2681417167423,2458.659849867704,46437.374235382995,22321.16865699711,18080.14661216766,6000.000000000002,6000.0,1.0033915680324401,0.997405053060409,1.0019760957977328
2025-09-09,61169.61632694444,62040.14932066646,1187.9980007413537,317.4650070193324,841.9902149591833,38110.511772641716,1273.3766683642853,70.59061331411375,3640.2818010269825,42953.57962871887,20548.18296666637,16644.028202999765,6000.0,6000.0,0.9940017954304605,0.9943032906209456,0.99615173669538
2025-09-10,71509.46986140603,71339.95524731027,634.7982836854937,804.3128977812617,638.1672210160355,43780.63881541043,723.6220248860063,188.00562225992613,2513.2162778772827,46829.47149591379,22104.502299533164,17904.646862621863,6000.0,6000.000000000002,0.9978856640946832,1.0036459896052026,1.0030922676003302
2025-09-11,71357.14665403291,64157.68401436091,59.51043690062468,7258.973076572634,519.4982553675746,44047.50586883201,61.584375626611454,1951.2102048165648,2030.0276975488534,44187.907737190915,21395.780637343174,17330.582316247972,6000.000000000002,6000.000000000003,1.0060534599698054,1.0009010757711296,0.9990167865470045
2025-09-12,33864.42821208333,34030.945143445184,166.51693136185213,0.0,506.91129432215837,18842.543591208247,279.59265197923406,0.0,1729.0391132969276,20851.175356484408,16005.226076858658,12964.233122255515,6000.000000000003,6000.000000000003,1.0193669048878784,1.0113472073094798,1.014560264140866
2025-09-13,33972.10514583333,33981.40549307124,9.300347237901299,0.0,547.1396882664123,18789.342079895447,9.62446433914216,0.0,2091.4651479308354,20890.431692165424,16057.780258312583,13006.802009233195,6000.000000000003,6000.000000000002,0.9920126942372128,0.9900069331822097,0.993265565605809
2025-09-14,75021.9632639026,72466.96734230255,3.0237822176073905,2558.0197038176475,660.3548520870768,46751.24543124227,1.9394539143733802,883.39901744043,2185.0322229683893,48054.8180906846,21679.075482673976,17560.05114096592,6000.000000000002,6000.000000000002,0.995426799661162,0.9937262173400361,1.001058949661084
2025-09-15,62349.467682143346,62806.592846292195,457.12516414885044,0.0,804.5702971039948,39114.01429244491,391.0063300673865,0.0,3079.837220136049,42584.857842648344,21549.241454334086,17454.885578010606,6000.000000000002,6000.000000000002,0.9945337990579783,1.0047243444630185,0.9954226426277711
2025-09-16,75732.10850771819,71468.98315204465,94.31780717495678,4357.44316284849,706.4553612435827,46718.306399214904,128.43990476129645,1403.0947984549107,2631.684609215945,48075.336114737234,21931.29694368053,17764.35052438123,6000.000000000002,6000.000000000002,1.0160152973486278,1.0098533584617762,1.0057096108240557
2025-09-17,71924.14341683812,69530.9747568714,201.020761502421,2594.1894214691547,403.84459205910264,45080.88126699344,249.35541731108236,960.9460582954351,1268.1239366601344,45637.414562669226,21535.145499616425,17443.46785468931,6000.000000000002,6000.0,0.9927504482447033,0.9952470415641831,0.9954703611552462
2025-09-18,64256.71730126886,68902.05505312703,4645.337751858174,0.0,581.4078401857581,40184.40712535092,3796.5654911201796,0.0,2505.8755265296822,46486.84814300078,21576.83207102991,17477.233977534223,6000.0,6000.0,0.9964254768678737,0.9985061014853057,0.9983007026188293
2025-09-19,34589.47287222222,34610.56037579819,141.24618533474364,120.15868175877418,463.0983357502243,19338.502181966665,151.9327903028025,50.63543103017865,1330.2705650035302,20770.07010624282,16019.486517062876,12975.78407882093,6000.0,6000.000000000002,1.0011172022138182,1.0018485832681316,0.9996826083386594
2025-09-20,34554.47779875,34477.62771143509,180.92807842480454,257.77816573971256,719.6711642376779,19280.208355410025,249.06810173274428,110.30325034189465,2735.716373461758,22154.68958026263,16006.466831995991,12965.23813391675,6000.000000000002,6000.000000000001,1.0070877554594697,1.011720964355041,1.0095960188361235
2025-09-21,72301.69530181756,70105.1842142533,11.253891268402867,2207.7649788326553,432.17336390102366,44678.1294785747,15.23326722091012,620.089292265905,1858.6851714432971,45931.958624973005,20592.187687034937,16679.672026498298,6000.000000000001,6000.0,1.0032361245799488,1.0023867159587265,0.9987874887436646
2025-09-22,76025.25651025565,69705.53772707224,3.913062665787038,6323.631845849201,612.2260548578693,47491.3692875717,5.849788188171787,2013.5135253373717,2033.2211106418752,47516.926661064375,21539.34958360539,17446.873162720367,6000.0,6000.000000000001,1.009308627669585,0.9984808403566213,1.0039719872657331
2025-09-23,74812.31933788065,72572.1114343596,0.0,2240.2079035210554,353.46921126106577,46615.26739574142,0.0,663.840169146728,1574.771201405031,47526.19842799973,21890.993978212435,17733.229255674843,6000.000000000001,5998.306518530251,0.9774031403647518,0.9923565468849935,0.9952789849927172
2025-09-24,64669.13240168552,68462.67024467004,3793.5378429845077,0.0,831.9475485717711,40640.60662026609,3120.354498179953,0.0,2530.4754246684347,46291.43654311447,21393.159689593154,17326.935215247686,5998.306518530251,6000.0,1.009967062315694,1.0086512536798025,1.0045712801673596
2025-09-25,71668.3195973611,71970.57389150781,703.6832980392104,401.4290038925022,820.1945980244777,44785.6685338623,786.9893438195247,104.63079576587118,3040.160687366524,48508.18776928247,21520.332094862973,17431.468996839012,6000.0,6000.0,1.003622906300309,0.9986802384419045,0.9990047788533593
2025-09-26,35881.505769861105,35003.728863479264,0.0,877.7769063818475,285.96625825136493,20088.0751419909,0.0,357.8349371696515,1006.024791437925,20736.26499625917,16004.232063797466,12963.427971675948,6000.0,6000.0,0.9757928912697995,0.9890120609674146,0.9838500375598037
